CustomerId,ArticleId,OrderId,Timestamp
1097,100065,1021,1659141647
1097,100007,1021,1659141647
1097,100098,1021,1659141647
1097,100029,1021,1659141647
1097,100062,1021,1659141647
1086,100015,1022,1663910155
1086,100041,1022,1663910155
1086,100068,1022,1663910155
1086,100028,1022,1663910155
1086,100059,1022,1663910155
1086,100055,1022,1663910155
1086,100051,1022,1663910155
1086,100089,1022,1663910155
1086,100079,1022,1663910155
1086,100077,1022,1663910155
1086,100099,1022,1663910155
1086,100008,1022,1663910155
1086,100044,1022,1663910155
1086,100047,1022,1663910155
1086,100085,1022,1663910155
1086,100095,1022,1663910155
1086,100098,1022,1663910155
1059,100041,1023,1652370055
1059,100020,1023,1652370055
1059,100081,1023,1652370055
1059,100091,1023,1652370055
1059,100061,1023,1652370055
1059,100095,1023,1652370055
1059,100045,1023,1652370055
1059,100033,1023,1652370055
1059,100045,1023,1652370055
1059,100057,1023,1652370055
1059,100055,1023,1652370055
1059,100022,1023,1652370055
1059,100032,1023,1652370055
1059,100070,1023,1652370055
1059,100006,1023,1652370055
1059,100000,1023,1652370055
1059,100096,1023,1652370055
1059,100065,1023,1652370055
1073,100090,1024,1652025264
1073,100067,1024,1652025264
1073,100060,1024,1652025264
1073,100077,1024,1652025264
1073,100076,1024,1652025264
1073,100021,1024,1652025264
1073,100023,1024,1652025264
1073,100021,1024,1652025264
1073,100048,1024,1652025264
1073,100008,1024,1652025264
1073,100044,1024,1652025264
1073,100004,1024,1652025264
1073,100056,1024,1652025264
1073,100013,1024,1652025264
1073,100047,1024,1652025264
1092,100006,1025,1654417610
1092,100029,1025,1654417610
1092,100028,1025,1654417610
1092,100046,1025,1654417610
1092,100084,1025,1654417610
1092,100093,1025,1654417610
1092,100073,1025,1654417610
1092,100025,1025,1654417610
1092,100051,1025,1654417610
1082,100067,1026,1649008234
1082,100042,1026,1649008234
1082,100068,1026,1649008234
1082,100051,1026,1649008234
1082,100051,1026,1649008234
1082,100028,1026,1649008234
1082,100013,1026,1649008234
1082,100072,1026,1649008234
1062,100085,1027,1650775784
1062,100030,1027,1650775784
1062,100087,1027,1650775784
1062,100088,1027,1650775784
1062,100064,1027,1650775784
1062,100064,1027,1650775784
1062,100063,1027,1650775784
1062,100009,1027,1650775784
1062,100004,1027,1650775784
1062,100082,1027,1650775784
1062,100089,1027,1650775784
1062,100020,1027,1650775784
1062,100088,1027,1650775784
1062,100033,1027,1650775784
1062,100006,1027,1650775784
1062,100071,1027,1650775784
1062,100031,1027,1650775784
1062,100017,1027,1650775784
1062,100033,1027,1650775784
1043,100030,1028,1647081484
1029,100058,1029,1672119319
1029,100069,1029,1672119319
1029,100010,1029,1672119319
1029,100064,1029,1672119319
1029,100076,1029,1672119319
1097,100076,1030,1649114453
1097,100051,1030,1649114453
1097,100060,1030,1649114453
1097,100053,1030,1649114453
1097,100062,1030,1649114453
1097,100003,1030,1649114453
1097,100005,1030,1649114453
1097,100035,1030,1649114453
1097,100044,1030,1649114453
1097,100027,1030,1649114453
1097,100017,1030,1649114453
1097,100010,1030,1649114453
1099,100083,1031,1671284886
1099,100033,1031,1671284886
1099,100036,1031,1671284886
1099,100068,1031,1671284886
1099,100056,1031,1671284886
1099,100020,1031,1671284886
1099,100032,1031,1671284886
1099,100097,1031,1671284886
1099,100060,1031,1671284886
1099,100010,1031,1671284886
1099,100003,1031,1671284886
1099,100030,1031,1671284886
1099,100031,1031,1671284886
1069,100002,1032,1664888384
1069,100077,1032,1664888384
1069,100047,1032,1664888384
1069,100058,1032,1664888384
1069,100090,1032,1664888384
1069,100014,1032,1664888384
1069,100053,1032,1664888384
1069,100036,1032,1664888384
1069,100060,1032,1664888384
1070,100019,1033,1644855334
1070,100012,1033,1644855334
1070,100028,1033,1644855334
1070,100092,1033,1644855334
1070,100035,1033,1644855334
1070,100043,1033,1644855334
1070,100003,1033,1644855334
1070,100019,1033,1644855334
1070,100090,1033,1644855334
1070,100079,1033,1644855334
1070,100086,1033,1644855334
1070,100065,1033,1644855334
1070,100043,1033,1644855334
1070,100049,1033,1644855334
1070,100079,1033,1644855334
1070,100005,1033,1644855334
1070,100004,1033,1644855334
1070,100098,1033,1644855334
1003,100084,1034,1662350822
1069,100004,1035,1666723745
1069,100026,1035,1666723745
1069,100059,1035,1666723745
1069,100036,1035,1666723745
1069,100084,1035,1666723745
1069,100085,1035,1666723745
1069,100076,1035,1666723745
1069,100066,1035,1666723745
1069,100014,1035,1666723745
1069,100017,1035,1666723745
1069,100072,1035,1666723745
1069,100080,1035,1666723745
1069,100067,1035,1666723745
1069,100023,1035,1666723745
1069,100086,1035,1666723745
1069,100008,1035,1666723745
1069,100021,1035,1666723745
1069,100037,1035,1666723745
1069,100068,1035,1666723745
1069,100031,1035,1666723745
1086,100002,1036,1665545403
1086,100080,1036,1665545403
1086,100081,1036,1665545403
1086,100016,1036,1665545403
1086,100090,1036,1665545403
1086,100088,1036,1665545403
1086,100000,1036,1665545403
1086,100009,1036,1665545403
1086,100032,1036,1665545403
1086,100084,1036,1665545403
1086,100048,1036,1665545403
1086,100050,1036,1665545403
1086,100062,1036,1665545403
1086,100031,1036,1665545403
1086,100094,1036,1665545403
1023,100042,1037,1652983971
1023,100047,1037,1652983971
1038,100092,1038,1670086143
1038,100059,1038,1670086143
1038,100075,1038,1670086143
1038,100021,1038,1670086143
1038,100021,1038,1670086143
1055,100014,1039,1668216339
1055,100002,1039,1668216339
1055,100055,1039,1668216339
1055,100012,1039,1668216339
1055,100071,1039,1668216339
1055,100000,1039,1668216339
1055,100025,1039,1668216339
1055,100030,1039,1668216339
1055,100038,1039,1668216339
1055,100086,1039,1668216339
1055,100082,1039,1668216339
1055,100000,1039,1668216339
1055,100017,1039,1668216339
1050,100035,1040,1641969842
1050,100070,1040,1641969842
1050,100051,1040,1641969842
1050,100059,1040,1641969842
1050,100035,1040,1641969842
1050,100047,1040,1641969842
1050,100094,1040,1641969842
1009,100002,1041,1668102768
1009,100020,1041,1668102768
1009,100099,1041,1668102768
1009,100081,1041,1668102768
1009,100053,1041,1668102768
1009,100050,1041,1668102768
1009,100098,1041,1668102768
1009,100000,1041,1668102768
1041,100032,1042,1661570832
1041,100021,1042,1661570832
1041,100091,1042,1661570832
1041,100074,1042,1661570832
1041,100092,1042,1661570832
1041,100034,1042,1661570832
1041,100011,1042,1661570832
1041,100074,1042,1661570832
1041,100019,1042,1661570832
1041,100000,1042,1661570832
1041,100072,1042,1661570832
1041,100074,1042,1661570832
1041,100034,1042,1661570832
1041,100004,1042,1661570832
1041,100056,1042,1661570832
1041,100084,1042,1661570832
1041,100016,1042,1661570832
1083,100075,1043,1644783156
1083,100002,1043,1644783156
1083,100078,1043,1644783156
1083,100017,1043,1644783156
1083,100019,1043,1644783156
1083,100001,1043,1644783156
1083,100042,1043,1644783156
1096,100063,1044,1662590132
1096,100008,1044,1662590132
1096,100011,1044,1662590132
1096,100089,1044,1662590132
1096,100002,1044,1662590132
1096,100032,1044,1662590132
1096,100080,1044,1662590132
1096,100078,1044,1662590132
1096,100023,1044,1662590132
1093,100063,1045,1669953831
1093,100087,1045,1669953831
1093,100097,1045,1669953831
1093,100007,1045,1669953831
1093,100079,1045,1669953831
1093,100064,1045,1669953831
1063,100046,1046,1657537098
1063,100024,1046,1657537098
1063,100089,1046,1657537098
1063,100077,1046,1657537098
1063,100010,1046,1657537098
1063,100080,1046,1657537098
1063,100035,1046,1657537098
1063,100099,1046,1657537098
1063,100030,1046,1657537098
1046,100095,1047,1660544622
1046,100051,1047,1660544622
1046,100011,1047,1660544622
1046,100053,1047,1660544622
1046,100092,1047,1660544622
1046,100034,1047,1660544622
1046,100030,1047,1660544622
1046,100046,1047,1660544622
1046,100056,1047,1660544622
1046,100027,1047,1660544622
1046,100081,1047,1660544622
1046,100054,1047,1660544622
1046,100059,1047,1660544622
1046,100001,1047,1660544622
1046,100059,1047,1660544622
1046,100042,1047,1660544622
1046,100005,1047,1660544622
1081,100061,1048,1655665473
1081,100046,1048,1655665473
1081,100091,1048,1655665473
1081,100049,1048,1655665473
1081,100001,1048,1655665473
1081,100001,1048,1655665473
1081,100090,1048,1655665473
1081,100016,1048,1655665473
1081,100063,1048,1655665473
1081,100075,1048,1655665473
1081,100019,1048,1655665473
1081,100047,1048,1655665473
1081,100001,1048,1655665473
1081,100029,1048,1655665473
1081,100097,1048,1655665473
1081,100007,1048,1655665473
1081,100054,1048,1655665473
1081,100019,1048,1655665473
1081,100042,1048,1655665473
1059,100052,1049,1662478152
1059,100011,1049,1662478152
1059,100045,1049,1662478152
1059,100009,1049,1662478152
1059,100062,1049,1662478152
1059,100072,1049,1662478152
1059,100054,1049,1662478152
1059,100057,1049,1662478152
1059,100018,1049,1662478152
1059,100036,1049,1662478152
1059,100060,1049,1662478152
1059,100024,1049,1662478152
1059,100017,1049,1662478152
1059,100051,1049,1662478152
1059,100091,1049,1662478152
1059,100062,1049,1662478152
1059,100039,1049,1662478152
1059,100057,1049,1662478152
1054,100033,1050,1646977801
1054,100078,1050,1646977801
1054,100005,1050,1646977801
1054,100000,1050,1646977801
1054,100059,1050,1646977801
1054,100059,1050,1646977801
1054,100037,1050,1646977801
1054,100075,1050,1646977801
1054,100035,1050,1646977801
1054,100091,1050,1646977801
1054,100008,1050,1646977801
1054,100097,1050,1646977801
1054,100008,1050,1646977801
1054,100013,1050,1646977801
1054,100096,1050,1646977801
1054,100056,1050,1646977801
1054,100088,1050,1646977801
1054,100015,1050,1646977801
1054,100036,1050,1646977801
1025,100017,1051,1661160357
1025,100047,1051,1661160357
1025,100050,1051,1661160357
1025,100092,1051,1661160357
1011,100068,1052,1653583694
1011,100088,1052,1653583694
1011,100002,1052,1653583694
1011,100054,1052,1653583694
1011,100094,1052,1653583694
1011,100082,1052,1653583694
1011,100074,1052,1653583694
1046,100031,1053,1665996847
1046,100014,1053,1665996847
1046,100086,1053,1665996847
1046,100083,1053,1665996847
1046,100073,1053,1665996847
1046,100054,1053,1665996847
1091,100040,1054,1651000336
1091,100055,1054,1651000336
1091,100000,1054,1651000336
1091,100099,1054,1651000336
1098,100036,1055,1661687832
1098,100008,1055,1661687832
1098,100047,1055,1661687832
1098,100080,1055,1661687832
1098,100014,1055,1661687832
1098,100038,1055,1661687832
1098,100069,1055,1661687832
1098,100050,1055,1661687832
1098,100061,1055,1661687832
1098,100074,1055,1661687832
1098,100001,1055,1661687832
1098,100037,1055,1661687832
1098,100008,1055,1661687832
1098,100047,1055,1661687832
1098,100051,1055,1661687832
1098,100051,1055,1661687832
1034,100085,1056,1655308279
1034,100076,1056,1655308279
1034,100083,1056,1655308279
1032,100030,1057,1643462461
1032,100088,1057,1643462461
1032,100023,1057,1643462461
1032,100089,1057,1643462461
1032,100035,1057,1643462461
1032,100063,1057,1643462461
1032,100070,1057,1643462461
1032,100013,1057,1643462461
1032,100028,1057,1643462461
1032,100027,1057,1643462461
1032,100003,1057,1643462461
1032,100006,1057,1643462461
1032,100017,1057,1643462461
1047,100066,1058,1663560007
1047,100065,1058,1663560007
1047,100095,1058,1663560007
1047,100088,1058,1663560007
1047,100058,1058,1663560007
1022,100042,1059,1646026458
1022,100039,1059,1646026458
1022,100095,1059,1646026458
1022,100087,1059,1646026458
1022,100052,1059,1646026458
1022,100015,1059,1646026458
1022,100054,1059,1646026458
1022,100048,1059,1646026458
1022,100030,1059,1646026458
1006,100089,1060,1641532769
1006,100060,1060,1641532769
1006,100093,1060,1641532769
1006,100083,1060,1641532769
1018,100005,1061,1651004809
1018,100068,1061,1651004809
1018,100099,1061,1651004809
1018,100018,1061,1651004809
1018,100017,1061,1651004809
1018,100047,1061,1651004809
1011,100076,1062,1664498643
1011,100045,1062,1664498643
1011,100076,1062,1664498643
1011,100006,1062,1664498643
1011,100026,1062,1664498643
1011,100081,1062,1664498643
1066,100075,1063,1643144783
1066,100057,1063,1643144783
1066,100027,1063,1643144783
1066,100057,1063,1643144783
1066,100091,1063,1643144783
1066,100012,1063,1643144783
1066,100089,1063,1643144783
1066,100028,1063,1643144783
1066,100029,1063,1643144783
1066,100067,1063,1643144783
1066,100011,1063,1643144783
1066,100040,1063,1643144783
1066,100047,1063,1643144783
1066,100037,1063,1643144783
1030,100043,1064,1656500946
1030,100071,1064,1656500946
1030,100096,1064,1656500946
1030,100098,1064,1656500946
1030,100049,1064,1656500946
1003,100059,1065,1650227809
1003,100083,1065,1650227809
1003,100058,1065,1650227809
1010,100058,1066,1662335418
1010,100046,1066,1662335418
1010,100052,1066,1662335418
1010,100065,1066,1662335418
1010,100044,1066,1662335418
1010,100065,1066,1662335418
1010,100000,1066,1662335418
1010,100011,1066,1662335418
1010,100094,1066,1662335418
1010,100000,1066,1662335418
1010,100021,1066,1662335418
1010,100069,1066,1662335418
1010,100050,1066,1662335418
1084,100033,1067,1664890017
1084,100035,1067,1664890017
1084,100053,1067,1664890017
1090,100042,1068,1656381500
1090,100080,1068,1656381500
1090,100088,1068,1656381500
1090,100085,1068,1656381500
1090,100060,1068,1656381500
1090,100057,1068,1656381500
1090,100001,1068,1656381500
1090,100083,1068,1656381500
1090,100072,1068,1656381500
1090,100003,1068,1656381500
1090,100088,1068,1656381500
1068,100054,1069,1660359826
1068,100010,1069,1660359826
1068,100069,1069,1660359826
1068,100080,1069,1660359826
1068,100094,1069,1660359826
1068,100069,1069,1660359826
1068,100054,1069,1660359826
1068,100061,1069,1660359826
1068,100002,1069,1660359826
1068,100045,1069,1660359826
1068,100003,1069,1660359826
1068,100013,1069,1660359826
1068,100046,1069,1660359826
1068,100075,1069,1660359826
1068,100044,1069,1660359826
1068,100014,1069,1660359826
1044,100053,1070,1664371602
1044,100029,1070,1664371602
1044,100008,1070,1664371602
1044,100036,1070,1664371602
1044,100024,1070,1664371602
1044,100095,1070,1664371602
1044,100054,1070,1664371602
1044,100050,1070,1664371602
1044,100040,1070,1664371602
1044,100077,1070,1664371602
1044,100023,1070,1664371602
1044,100080,1070,1664371602
1044,100070,1070,1664371602
1044,100024,1070,1664371602
1044,100097,1070,1664371602
1044,100094,1070,1664371602
1044,100088,1070,1664371602
1044,100006,1070,1664371602
1044,100077,1070,1664371602
1000,100001,1071,1663062451
1000,100042,1071,1663062451
1000,100099,1071,1663062451
1000,100009,1071,1663062451
1000,100036,1071,1663062451
1000,100069,1071,1663062451
1000,100042,1071,1663062451
1000,100074,1071,1663062451
1000,100087,1071,1663062451
1000,100014,1071,1663062451
1000,100053,1071,1663062451
1000,100025,1071,1663062451
1000,100006,1071,1663062451
1000,100028,1071,1663062451
1000,100081,1071,1663062451
1000,100078,1071,1663062451
1000,100060,1071,1663062451
1000,100080,1071,1663062451
1000,100057,1071,1663062451
1066,100029,1072,1670224681
1066,100088,1072,1670224681
1066,100020,1072,1670224681
1066,100043,1072,1670224681
1066,100032,1072,1670224681
1066,100065,1072,1670224681
1091,100033,1073,1651439317
1091,100056,1073,1651439317
1091,100003,1073,1651439317
1091,100023,1073,1651439317
1091,100007,1073,1651439317
1017,100003,1074,1654174563
1017,100036,1074,1654174563
1017,100071,1074,1654174563
1017,100044,1074,1654174563
1017,100081,1074,1654174563
1017,100025,1074,1654174563
1017,100004,1074,1654174563
1017,100043,1074,1654174563
1017,100085,1074,1654174563
1017,100017,1074,1654174563
1017,100047,1074,1654174563
1017,100003,1074,1654174563
1017,100066,1074,1654174563
1017,100049,1074,1654174563
1017,100061,1074,1654174563
1044,100063,1075,1670917479
1044,100053,1075,1670917479
1044,100085,1075,1670917479
1044,100091,1075,1670917479
1044,100016,1075,1670917479
1044,100009,1075,1670917479
1044,100080,1075,1670917479
1044,100026,1075,1670917479
1095,100039,1076,1651138994
1095,100014,1076,1651138994
1095,100029,1076,1651138994
1095,100043,1076,1651138994
1095,100083,1076,1651138994
1095,100065,1076,1651138994
1095,100030,1076,1651138994
1095,100033,1076,1651138994
1095,100005,1076,1651138994
1095,100050,1076,1651138994
1095,100092,1076,1651138994
1095,100019,1076,1651138994
1095,100051,1076,1651138994
1031,100016,1077,1642528452
1031,100056,1077,1642528452
1031,100080,1077,1642528452
1031,100093,1077,1642528452
1031,100067,1077,1642528452
1031,100088,1077,1642528452
1031,100083,1077,1642528452
1031,100034,1077,1642528452
1031,100075,1077,1642528452
1031,100044,1077,1642528452
1031,100005,1077,1642528452
1031,100002,1077,1642528452
1031,100006,1077,1642528452
1031,100063,1077,1642528452
1031,100066,1077,1642528452
1031,100000,1077,1642528452
1031,100013,1077,1642528452
1031,100018,1077,1642528452
1031,100084,1077,1642528452
1031,100086,1077,1642528452
1013,100093,1078,1645248557
1013,100017,1078,1645248557
1013,100024,1078,1645248557
1013,100063,1078,1645248557
1090,100033,1079,1663829846
1090,100021,1079,1663829846
1090,100006,1079,1663829846
1090,100040,1079,1663829846
1090,100068,1079,1663829846
1090,100008,1079,1663829846
1090,100059,1079,1663829846
1026,100041,1080,1653988969
1026,100078,1080,1653988969
1026,100092,1080,1653988969
1026,100022,1080,1653988969
1026,100090,1080,1653988969
1026,100072,1080,1653988969
1026,100053,1080,1653988969
1026,100039,1080,1653988969
1026,100086,1080,1653988969
1026,100029,1080,1653988969
1026,100098,1080,1653988969
1026,100070,1080,1653988969
1026,100095,1080,1653988969
1026,100049,1080,1653988969
1026,100063,1080,1653988969
1026,100012,1080,1653988969
1079,100030,1081,1653733555
1079,100030,1081,1653733555
1079,100027,1081,1653733555
1079,100025,1081,1653733555
1079,100054,1081,1653733555
1079,100055,1081,1653733555
1079,100088,1081,1653733555
1019,100005,1082,1656291607
1019,100005,1082,1656291607
1019,100069,1082,1656291607
1019,100069,1082,1656291607
1019,100077,1082,1656291607
1019,100029,1082,1656291607
1019,100010,1082,1656291607
1019,100054,1082,1656291607
1019,100087,1082,1656291607
1019,100096,1082,1656291607
1019,100079,1082,1656291607
1019,100030,1082,1656291607
1019,100094,1082,1656291607
1019,100024,1082,1656291607
1019,100042,1082,1656291607
1019,100063,1082,1656291607
1019,100038,1082,1656291607
1085,100078,1083,1650151770
1085,100028,1083,1650151770
1085,100040,1083,1650151770
1085,100026,1083,1650151770
1081,100030,1084,1660405899
1042,100095,1085,1662114275
1042,100057,1085,1662114275
1042,100010,1085,1662114275
1042,100089,1085,1662114275
1042,100097,1085,1662114275
1042,100064,1085,1662114275
1042,100002,1085,1662114275
1025,100024,1086,1647536679
1025,100093,1086,1647536679
1025,100018,1086,1647536679
1025,100002,1086,1647536679
1025,100096,1086,1647536679
1025,100084,1086,1647536679
1025,100053,1086,1647536679
1025,100033,1086,1647536679
1025,100050,1086,1647536679
1025,100059,1086,1647536679
1025,100085,1086,1647536679
1025,100049,1086,1647536679
1025,100016,1086,1647536679
1071,100011,1087,1659703416
1071,100049,1087,1659703416
1071,100020,1087,1659703416
1071,100042,1087,1659703416
1071,100039,1087,1659703416
1071,100005,1087,1659703416
1039,100079,1088,1671758781
1039,100082,1088,1671758781
1039,100095,1088,1671758781
1039,100039,1088,1671758781
1039,100018,1088,1671758781
1039,100008,1088,1671758781
1039,100057,1088,1671758781
1039,100004,1088,1671758781
1039,100007,1088,1671758781
1039,100035,1088,1671758781
1039,100031,1088,1671758781
1039,100024,1088,1671758781
1039,100022,1088,1671758781
1039,100071,1088,1671758781
1039,100075,1088,1671758781
1039,100094,1088,1671758781
1039,100002,1088,1671758781
1031,100037,1089,1651847376
1031,100014,1089,1651847376
1031,100008,1089,1651847376
1031,100072,1089,1651847376
1031,100010,1089,1651847376
1031,100030,1089,1651847376
1031,100064,1089,1651847376
1031,100033,1089,1651847376
1043,100079,1090,1666774502
1043,100023,1090,1666774502
1043,100092,1090,1666774502
1043,100031,1090,1666774502
1043,100018,1090,1666774502
1043,100057,1090,1666774502
1043,100008,1090,1666774502
1043,100038,1090,1666774502
1043,100012,1090,1666774502
1043,100089,1090,1666774502
1043,100078,1090,1666774502
1043,100074,1090,1666774502
1043,100046,1090,1666774502
1040,100031,1091,1657694302
1040,100064,1091,1657694302
1040,100059,1091,1657694302
1040,100068,1091,1657694302
1040,100027,1091,1657694302
1046,100041,1092,1666906755
1046,100048,1092,1666906755
1046,100046,1092,1666906755
1027,100032,1093,1641618251
1027,100014,1093,1641618251
1027,100080,1093,1641618251
1027,100074,1093,1641618251
1015,100021,1094,1645896844
1022,100083,1095,1662646228
1022,100074,1095,1662646228
1022,100072,1095,1662646228
1022,100061,1095,1662646228
1022,100048,1095,1662646228
1022,100074,1095,1662646228
1000,100082,1096,1647893450
1000,100036,1096,1647893450
1000,100022,1096,1647893450
1000,100094,1096,1647893450
1000,100001,1096,1647893450
1000,100095,1096,1647893450
1000,100012,1096,1647893450
1000,100048,1096,1647893450
1000,100028,1096,1647893450
1000,100045,1096,1647893450
1000,100075,1096,1647893450
1000,100003,1096,1647893450
1000,100076,1096,1647893450
1000,100073,1096,1647893450
1000,100056,1096,1647893450
1055,100062,1097,1651078765
1055,100079,1097,1651078765
1055,100027,1097,1651078765
1055,100095,1097,1651078765
1055,100081,1097,1651078765
1055,100092,1097,1651078765
1055,100073,1097,1651078765
1055,100097,1097,1651078765
1055,100082,1097,1651078765
1055,100096,1097,1651078765
1055,100080,1097,1651078765
1055,100014,1097,1651078765
1055,100080,1097,1651078765
1067,100004,1098,1656248596
1067,100011,1098,1656248596
1026,100031,1099,1647970718
1026,100047,1099,1647970718
1026,100070,1099,1647970718
1026,100010,1099,1647970718
